6,229,3.0
6,230,3.0
6,231,5.0
6,232,5.0
6,233,2.0
6,234,4.0
6,235,4.0
6,236,5.0
6,237,3.0
6,238,5.0
6,239,3.0
6,240,1.0
6,241,3.0
6,242,2.0
6,243,3.0
6,244,3.0
6,245,5.0
6,246,3.0
6,247,5.0
6,248,5.0
6,249,4.0
6,250,5.0
6,251,3.0
6,252,5.0
6,253,2.0
6,254,3.0
6,255,5.0
6,256,3.0
6,257,4.0
6,258,2.0
6,259,3.0
6,260,5.0
6,261,3.0
6,262,5.0
6,263,1.0
6,264,4.0
6,265,4.0
6,266,3.0
6,267,3.0
6,268,4.0
6,269,5.0
6,270,4.0
6,271,3.0
6,272,5.0
6,273,2.0
6,274,5.0
6,275,3.0
6,276,5.0
6,277,5.0
6,278,4.0
6,279,4.0
6,280,5.0
6,281,4.0
6,282,3.0
6,283,4.0
6,284,5.0
6,285,3.0
6,286,5.0
6,287,3.0
6,288,2.0
6,289,5.0
6,290,4.0
6,291,5.0
6,292,5.0
6,293,5.0
6,294,3.0
6,295,5.0
6,296,5.0
6,297,5.0
6,298,4.0
6,299,5.0
6,300,5.0
6,301,3.0
6,302,4.0
6,303,5.0
6,304,4.0
6,305,5.0
6,306,2.0
6,307,3.0
6,308,3.0
6,309,5.0
6,310,5.0
6,311,2.0
6,312,2.0
6,313,5.0
6,314,3.0
6,315,4.0
6,316,4.0
6,317,3.0
6,318,5.0
6,319,3.0
6,320,5.0
6,321,4.0
6,322,3.0
6,323,4.0
6,324,3.0
6,325,4.0
6,326,4.0
6,327,4.0
6,328,5.0
6,329,5.0
6,330,4.0
6,331,4.0
6,332,4.0
6,333,4.0
6,334,1.0
6,335,4.0
6,336,4.0
6,337,5.0
6,338,4.0
6,339,5.0
6,340,4.0
6,341,5.0
6,342,5.0
6,343,4.0
6,344,3.0
6,345,5.0
6,346,4.0
6,347,5.0
6,348,5.0
6,349,4.0
6,350,4.0
6,351,4.0
6,352,5.0
6,353,4.0
6,354,5.0
6,355,5.0
6,356,3.0
6,357,4.0
6,358,5.0
6,359,5.0
6,360,5.0
6,361,5.0
6,362,5.0
6,363,1.0
6,364,2.0
6,365,5.0
6,366,3.0
6,367,5.0
6,368,4.0
6,369,4.0
6,370,5.0
6,371,3.0
6,372,4.0
6,373,4.0
6,374,5.0
6,375,4.0
6,376,4.0
6,377,4.0
6,378,3.0
6,379,4.0
6,380,4.0
6,381,3.0
6,382,4.0
6,383,5.0
6,384,4.0
6,385,2.0
6,76,4.0
6,386,5.0
6,387,2.0
6,388,3.0
6,389,4.0
6,390,4.0
6,391,4.0
6,392,4.0
6,393,2.0
6,394,2.0
6,395,4.0
6,396,3.0
6,397,4.0
6,398,3.0
6,399,4.0
6,400,3.0
6,401,4.0
6,402,4.0
6,403,4.0
6,404,4.0
6,405,5.0
6,406,4.0
6,407,4.0
6,408,3.0
6,409,3.0
6,410,3.0
6,411,4.0
6,412,4.0
6,413,3.0
6,414,3.0
6,415,5.0
6,416,3.0
6,417,4.0
6,418,3.0
6,419,4.0
6,420,4.0
6,421,4.0
6,422,4.0
6,423,4.0
6,424,4.0
6,425,3.0
6,426,3.0
6,427,5.0
6,428,4.0
6,429,4.0
6,430,3.0
6,431,4.0
6,432,5.0
6,433,5.0
6,434,3.0
6,435,5.0
6,436,4.0
6,437,4.0
6,438,3.0
6,439,3.0
6,440,4.0
6,441,3.0
6,442,4.0
6,443,5.0
6,444,5.0
6,445,5.0
6,446,5.0
6,447,5.0
6,448,5.0
6,449,5.0
6,450,5.0
6,451,5.0
6,452,5.0
6,453,4.0
6,454,5.0
6,455,4.0
6,456,3.0
6,457,4.0
6,458,5.0
6,459,5.0
6,460,2.0
6,461,4.0
6,462,4.0
6,463,4.0
6,464,4.0
6,465,3.0
6,466,5.0
6,467,3.0
6,468,4.0
6,469,4.0
6,470,5.0
6,471,3.0
6,472,4.0
6,473,3.0
6,474,3.0
6,475,4.0
6,476,4.0
6,477,4.0
6,478,4.0
6,479,3.0
6,480,3.0
6,481,4.0
6,482,3.0
6,483,4.0
6,484,4.0
6,485,4.0
6,486,5.0
6,487,3.0
6,488,4.0
6,489,5.0
6,490,5.0
6,491,5.0
6,492,5.0
6,493,5.0
6,494,5.0
6,495,5.0
6,496,4.0
6,497,4.0
6,498,4.0
6,499,4.0
6,500,4.0
6,501,4.0
6,502,2.0
6,36,3.0
6,503,4.0
6,504,4.0
6,505,4.0
6,506,5.0
6,507,4.0
6,508,4.0
6,509,4.0
6,510,5.0
6,511,4.0
6,512,4.0
6,513,3.0
6,514,3.0
6,515,4.0
6,516,4.0
6,517,5.0
6,518,4.0
6,519,4.0
6,520,4.0
6,521,3.0
6,522,4.0
6,523,5.0
6,524,5.0
6,525,3.0
6,526,3.0
6,527,4.0
6,528,4.0
6,529,4.0
6,530,1.0
6,531,5.0
6,532,5.0
6,533,5.0
6,534,5.0
6,535,5.0
6,536,5.0
6,537,5.0
6,538,5.0
6,539,5.0
6,540,3.0
6,541,5.0
6,542,3.0
6,543,5.0
6,544,5.0
6,545,5.0
6,546,5.0
6,547,5.0
6,548,5.0
6,549,5.0
6,550,5.0
6,551,5.0
6,552,5.0
6,553,5.0
6,554,5.0
6,555,5.0
6,556,5.0
6,557,4.0
7,558,4.0
7,559,4.0
7,560,4.0
7,36,3.0
7,561,4.0
7,562,5.0
7,563,5.0
7,564,4.0
7,565,5.0
7,566,1.0
7,567,4.0
7,568,4.0
7,347,4.0
7,569,3.0
7,570,3.0
7,571,5.0
7,572,4.0
7,573,5.0
7,574,4.0
7,575,2.0
7,576,5.0
7,577,4.0
7,578,5.0
7,579,2.0
7,580,5.0
7,581,4.0
7,582,3.0
7,107,5.0
7,583,5.0
7,584,3.0
7,585,5.0
7,586,5.0
7,587,5.0
7,588,5.0
7,589,3.0
7,590,3.0
7,591,5.0
8,592,5.0
8,593,4.0
8,594,5.0
8,595,4.0
8,596,4.0
8,597,4.0
8,598,4.0
8,599,4.0
8,600,5.0
8,601,4.0
8,602,4.0
8,603,4.0
8,604,4.0
8,605,4.0
8,606,4.0
8,607,4.0
8,608,4.0
8,609,4.0
8,610,4.0
8,611,4.0
8,612,4.0
8,613,4.0
8,614,4.0
8,615,4.0
8,616,5.0
8,617,4.0
8,618,4.0
8,619,5.0
9,620,1.0
9,621,4.0
10,622,5.0
10,623,5.0
10,624,4.0
10,625,4.0
10,626,4.0
10,627,5.0
10,628,4.0
10,629,4.0
10,630,4.0
10,631,4.0
10,632,4.0
10,633,3.0
10,634,4.0
10,635,3.0
10,636,4.0
10,637,3.0
10,638,4.0
10,639,3.0
10,640,4.0
10,641,4.0
10,642,4.0
10,643,4.0
10,644,4.0
10,645,5.0
10,646,4.0
10,647,4.0
10,648,4.0
10,649,4.0
10,650,4.0
10,651,3.0
10,652,5.0
10,653,4.0
10,654,4.0
10,655,4.0
10,656,4.0
10,657,4.0
10,658,4.0
10,659,5.0
10,660,5.0
10,661,4.0
11,662,4.0
11,663,5.0
11,664,5.0
11,665,5.0
11,666,5.0
11,667,5.0
11,668,5.0
11,669,2.0
11,670,5.0
11,671,3.0
11,672,2.0
11,673,5.0
11,674,5.0
11,675,4.0
11,676,5.0
11,677,4.0
11,678,5.0
11,679,5.0
11,680,3.0
11,681,3.0
11,682,5.0
11,683,5.0
11,684,3.0
11,685,4.0
11,686,4.0
11,687,2.0
11,688,3.0
11,689,3.0
11,690,5.0
11,691,3.0
11,692,5.0
11,693,5.0
11,694,5.0
11,695,5.0
11,696,5.0
11,697,3.0
11,698,1.0
11,699,4.0
11,700,4.0
11,701,5.0
11,702,5.0
11,703,4.0
11,114,2.0
11,704,3.0
11,705,5.0
11,706,4.0
11,707,5.0
11,708,3.0
11,709,5.0
11,710,5.0
11,711,5.0
11,712,4.0
11,713,5.0
11,714,5.0
11,715,5.0
11,716,5.0
11,717,5.0
11,718,5.0
11,719,5.0
11,720,5.0
11,721,3.0
11,722,4.0
11,723,5.0
11,724,5.0
11,725,5.0
11,726,5.0
11,727,4.0
11,728,5.0
11,729,5.0
11,730,5.0
11,731,2.0
11,732,5.0
11,733,4.0
11,734,3.0
11,735,2.0
11,736,4.0
11,737,4.0
11,738,3.0
11,739,5.0
11,740,5.0
11,741,4.0
11,742,5.0
11,743,3.0
11,744,5.0
11,745,4.0
11,746,5.0
11,747,5.0
11,748,3.0
11,749,3.0
11,750,5.0
11,751,5.0
11,752,5.0
11,753,4.0
11,754,5.0
11,755,3.0
11,756,4.0
11,757,3.0
11,758,2.0
11,759,5.0
11,760,5.0
11,761,2.0
11,762,3.0
11,763,5.0
11,764,5.0
11,765,2.0
11,766,2.0
11,767,4.0
11,768,2.0
11,769,5.0
11,770,5.0
11,771,5.0
11,772,4.0
11,773,4.0
11,774,5.0
11,775,5.0
11,776,4.0
11,777,5.0
11,778,3.0
11,779,5.0
11,780,4.0
11,781,5.0
11,782,5.0
11,783,2.0
11,784,5.0
11,785,3.0
11,786,5.0
11,787,3.0
11,788,5.0
11,789,5.0
11,790,5.0
11,791,4.0
11,792,4.0
11,793,5.0
11,794,5.0
11,795,3.0
11,796,4.0
11,797,4.0
11,798,4.0
11,799,5.0
11,800,5.0
11,801,5.0
11,802,5.0
11,803,3.0
11,804,2.0
11,805,2.0
11,806,5.0
11,807,3.0
11,808,3.0
11,809,4.0
11,810,5.0
11,811,5.0
11,812,5.0
11,813,4.0
11,814,5.0
11,815,2.0
11,816,4.0
11,127,2.0
11,817,5.0
11,818,2.0
11,819,4.0
11,820,5.0
11,821,4.0
11,822,5.0
11,823,5.0
11,824,5.0
11,825,4.0
11,826,5.0
11,827,4.0
11,828,5.0
11,829,3.0
11,830,3.0
11,831,5.0
11,832,5.0
11,833,4.0
11,834,1.0
11,835,5.0
11,836,3.0
11,837,4.0
11,838,3.0
11,839,4.0
11,840,5.0
11,841,4.0
11,842,3.0
11,126,3.0
11,843,5.0
11,844,5.0
11,845,5.0
11,846,3.0
11,847,3.0
11,848,5.0
11,849,3.0
11,850,5.0
11,851,5.0
11,852,5.0
11,853,4.0
11,854,4.0
11,855,3.0
11,856,5.0
11,857,3.0
11,858,5.0
11,859,3.0
11,860,5.0
11,861,5.0
11,862,4.0
11,863,5.0
11,864,2.0
11,865,4.0
11,866,5.0
11,867,5.0
11,868,5.0
11,869,4.0
11,870,5.0
11,871,5.0
11,872,5.0
11,873,4.0
11,874,5.0
11,875,5.0
11,876,5.0
11,877,5.0
11,878,5.0
11,879,5.0
11,880,5.0
11,881,5.0
11,882,3.0
11,883,5.0
11,884,4.0
11,885,5.0
11,886,4.0
11,887,3.0
11,888,5.0
11,889,3.0
11,890,3.0
11,891,1.0
11,892,5.0
11,893,5.0
11,894,5.0
11,895,2.0
11,896,5.0
11,897,4.0
11,898,3.0
11,899,3.0
11,900,4.0
11,901,5.0
11,902,3.0
11,903,4.0
11,904,5.0
11,905,5.0
11,906,5.0
11,907,5.0
11,908,5.0
11,909,5.0
11,910,2.0
11,911,5.0
11,912,2.0
11,913,3.0
11,914,5.0
11,915,4.0
11,916,5.0
11,917,5.0
11,918,3.0
11,919,3.0
11,920,5.0
11,921,4.0
11,922,5.0
11,923,4.0
11,924,5.0
11,925,3.0
11,926,3.0
11,927,5.0
11,928,5.0
11,929,4.0
11,930,4.0
11,931,3.0
11,932,5.0
11,933,5.0
11,934,5.0
11,935,5.0
11,936,3.0
11,937,5.0
11,938,4.0
11,939,5.0
11,940,5.0
11,941,5.0
11,942,4.0
11,943,5.0
11,944,5.0
11,945,5.0
11,946,5.0
11,947,5.0
11,948,5.0
11,949,5.0
11,950,5.0
11,951,5.0
11,952,5.0
11,953,5.0
11,954,4.0
11,955,5.0
11,956,5.0
11,957,5.0
11,958,5.0
11,959,4.0
11,960,5.0
11,961,5.0
11,962,5.0
11,963,5.0
11,964,2.0
11,965,2.0
11,966,5.0
11,967,5.0
11,968,5.0
11,969,5.0
11,970,4.0
11,971,5.0
11,972,3.0
11,140,4.0
11,973,5.0
11,974,5.0
11,975,5.0
11,976,5.0
11,977,4.0
11,978,5.0
11,979,5.0
11,980,5.0
11,981,5.0
11,982,5.0
11,983,5.0
11,984,5.0
11,985,1.0
11,986,2.0
11,987,5.0
11,988,3.0
11,989,2.0
11,990,5.0
11,991,3.0
11,992,3.0
11,993,5.0
11,994,2.0
11,995,5.0
11,996,3.0
11,997,5.0
11,998,4.0
11,999,5.0
11,1000,5.0
11,1001,5.0
11,1002,4.0
11,1003,5.0
11,1004,5.0
11,1005,4.0
11,1006,4.0
11,1007,4.0
11,1008,4.0
11,1009,3.0
11,1010,3.0
11,1011,5.0
11,1012,5.0
11,1013,4.0
11,1014,3.0
11,1015,4.0
11,1016,4.0
11,1017,5.0
11,1018,5.0
11,1019,4.0
11,1020,2.0
11,1021,4.0
11,1022,4.0
11,1023,5.0
11,1024,5.0
11,1025,3.0
11,1026,4.0
11,1027,3.0
11,1028,5.0
11,1029,4.0
11,1030,5.0
11,1031,2.0
11,1032,4.0
11,1033,5.0
11,1034,4.0
11,1035,3.0
11,1036,5.0
11,1037,5.0
11,1038,3.0
11,1039,5.0
11,1040,4.0
11,1041,5.0
11,1042,5.0
11,1043,5.0
11,1044,5.0
11,1045,5.0
11,1046,5.0
11,1047,5.0
11,1048,5.0
11,1049,5.0
11,1050,5.0
11,1051,5.0
11,1052,5.0
11,1053,5.0
11,1054,5.0
11,1055,5.0
11,1056,5.0
11,1057,5.0
11,1058,5.0
11,1059,5.0
11,1060,5.0
11,1061,5.0
11,1062,4.0
11,1063,4.0
11,1064,5.0
11,1065,4.0
11,1066,3.0
11,1067,5.0
11,1068,5.0
11,1069,4.0
11,1070,5.0
11,1071,5.0
11,1072,5.0
11,1073,5.0
11,1074,5.0
11,1075,5.0
11,1076,3.0
11,1077,3.0
11,1078,3.0
11,1079,5.0
11,1080,5.0
11,1081,5.0
11,1082,3.0
11,1083,5.0
11,1084,5.0
11,1085,2.0
11,1086,4.0
11,1087,5.0
11,1088,5.0
11,1089,3.0
11,1090,5.0
11,1091,3.0
11,1092,5.0
11,1093,2.0
11,1094,5.0
11,1095,5.0
11,1096,4.0
11,1097,5.0
11,1098,2.0
11,1099,5.0
11,1100,5.0
11,1101,5.0
11,1102,5.0
11,1103,4.0
11,1104,2.0
11,1105,2.0
11,1106,5.0
11,1107,2.0
11,1108,3.0
11,1109,5.0
11,1110,5.0
11,1111,5.0
11,1112,5.0
11,1113,3.0
11,1114,3.0
11,1115,5.0
11,1116,4.0
11,1117,5.0
11,1118,5.0
11,1119,5.0
11,1120,5.0
11,1121,5.0
11,1122,5.0
11,1123,5.0
11,1124,5.0
11,1125,5.0
11,1126,5.0
11,1127,4.0
11,1128,5.0
11,1129,1.0
11,1130,2.0
11,1131,5.0
11,1132,4.0
11,1133,5.0
11,1134,5.0
11,1135,3.0
11,1136,3.0
11,1137,5.0
11,1138,5.0
11,1139,5.0
11,1140,4.0
11,1141,2.0
11,1142,4.0
11,1143,3.0
11,1144,2.0
11,1145,2.0
11,35,2.0
11,1146,5.0
11,1147,5.0
11,1148,5.0
11,1149,3.0
11,1150,5.0
11,1151,5.0
11,1152,4.0
11,1153,5.0
11,1154,4.0
11,1155,5.0
11,1156,5.0
11,1157,5.0
11,1158,4.0
11,1159,5.0
11,1160,5.0
11,1161,5.0
11,1162,5.0
11,1163,5.0
11,1164,5.0
11,1165,5.0
11,1166,5.0
11,1167,5.0
11,1168,4.0
11,1169,5.0
11,1170,2.0
11,1171,2.0
11,1172,5.0
11,1173,4.0
11,1174,5.0
11,1175,5.0
11,1176,3.0
11,1177,3.0
11,1178,5.0
11,1179,5.0
11,1180,5.0
11,1181,5.0
11,1182,5.0
11,1183,5.0
11,1184,5.0
11,1185,4.0
11,1186,3.0
11,1187,5.0
11,1188,5.0
11,1189,4.0
11,1190,5.0
11,1191,5.0
11,1192,5.0
11,1193,4.0
11,1194,5.0
11,1195,5.0
11,1196,3.0
11,1197,2.0
11,1198,2.0
11,1199,4.0
11,1200,4.0
11,1201,4.0
11,1202,5.0
11,1203,5.0
11,1204,4.0
11,1205,5.0
11,1206,5.0
11,1207,4.0
11,1208,5.0
11,1209,4.0
11,1210,3.0
11,1211,3.0
11,1212,5.0
11,1213,5.0
11,1214,5.0
11,1215,3.0
11,1216,4.0
11,1217,5.0
11,1218,5.0
11,1219,5.0
11,1220,4.0
11,1221,5.0
11,1222,4.0
11,1223,5.0
11,1224,4.0
11,45,3.0
11,1225,5.0
11,1226,5.0
11,1227,4.0
11,1228,5.0
11,1229,4.0
11,1230,4.0
11,1231,5.0
11,1232,5.0
11,1233,4.0
11,1234,5.0
11,1235,4.0
11,1236,4.0
11,1237,5.0
11,1238,5.0
11,1239,4.0
11,1240,1.0
11,1241,5.0
11,1242,5.0
11,1243,2.0
11,1244,5.0
11,1245,5.0
11,1246,5.0
11,1247,4.0
11,1248,5.0
11,1249,5.0
11,1250,5.0
11,1251,5.0
11,1252,4.0
11,1253,5.0
11,1254,5.0
11,1255,4.0
11,1256,5.0
11,1257,3.0
11,1258,4.0
11,1259,5.0
11,174,4.0
11,1260,4.0
11,1261,5.0
11,1262,4.0
11,1263,4.0
11,1264,4.0
11,1265,4.0
11,1266,5.0
11,1267,3.0
11,1268,2.0
11,1269,2.0
11,1270,3.0
11,1271,4.0
11,1272,3.0
11,1273,5.0
11,1274,3.0
11,1275,5.0
11,1276,5.0
11,1277,4.0
11,1278,5.0
11,1279,3.0
11,1280,5.0
11,1281,5.0
11,1282,3.0
11,1283,5.0
11,1284,5.0
11,1285,5.0
11,1286,5.0
11,1287,5.0
11,1288,2.0
11,1289,5.0
11,1290,3.0
11,1291,2.0
11,1292,4.0
11,1293,3.0
11,1294,5.0
11,1295,5.0
11,1296,5.0
11,1297,5.0
11,1298,5.0
11,1299,5.0
11,1300,3.0
11,1301,4.0
11,1302,4.0
11,1303,4.0
11,1304,5.0
11,1305,5.0
11,1306,5.0
11,1307,4.0
11,1308,5.0
11,1309,5.0
11,1310,5.0
11,1311,4.0
11,1312,5.0
11,1313,5.0
11,1314,3.0
11,1315,3.0
11,1316,5.0
11,1317,5.0
11,1318,5.0
11,1319,4.0
11,1320,4.0
11,1321,3.0
11,1322,5.0
11,1323,5.0
11,1324,5.0
11,1325,3.0
11,1326,5.0
11,1327,5.0
11,1328,3.0
11,1329,1.0
11,1330,1.0
11,1331,1.0
11,1332,1.0
11,1333,1.0
11,1334,5.0
11,1335,1.0
11,1336,2.0
11,48,2.0
11,1337,5.0
11,1338,5.0
11,1339,5.0
11,1340,5.0
11,1341,5.0
11,1342,5.0
11,1343,5.0
11,1344,5.0
11,1345,5.0
11,1346,5.0
11,1347,5.0
11,1348,5.0
11,1349,5.0
11,1350,4.0
11,1351,2.0
11,1352,3.0
11,1353,5.0
11,1354,4.0
11,1355,4.0
11,175,4.0
11,1356,1.0
11,1357,2.0
11,1358,5.0
11,1359,4.0
11,1360,5.0
11,1361,5.0
11,1362,4.0
11,1363,4.0
11,1364,5.0
11,1365,4.0
11,1366,4.0
11,1367,1.0
11,1368,5.0
11,1369,4.0
11,1370,5.0
11,1371,4.0
11,1372,3.0
11,1373,3.0
11,1374,4.0
11,1375,5.0
11,190,3.0
11,1376,3.0
11,1377,5.0
11,1378,5.0
11,1379,5.0
11,1380,5.0
11,1381,5.0
11,1382,3.0
11,1383,2.0
11,1384,3.0
11,1385,5.0
11,1386,5.0
11,1387,5.0
11,1388,5.0
11,1389,4.0
11,1390,5.0
11,1391,5.0
11,1392,4.0
11,1393,4.0
11,1394,5.0
11,1395,5.0
11,1396,5.0
11,1397,5.0
11,1398,5.0
11,1399,4.0
11,1400,3.0
11,1401,5.0
11,1402,5.0
11,1403,3.0
11,1404,4.0
11,1405,5.0
11,1406,5.0
11,1407,3.0
11,1408,5.0
11,1409,4.0
11,1410,5.0
11,1411,5.0
11,1412,5.0
11,1413,5.0
11,1414,3.0
11,1415,5.0
11,1416,4.0
11,1417,5.0
11,1418,5.0
11,1419,5.0
11,1420,1.0
11,1421,5.0
11,1422,4.0
11,1423,5.0
11,1424,5.0
11,1425,4.0
11,1426,4.0
11,1427,5.0
11,1428,5.0
11,1429,5.0
11,1430,2.0
11,1431,5.0
11,1432,4.0
11,1433,5.0
11,1434,5.0
11,1435,5.0
11,1436,5.0
11,1437,5.0
11,1438,3.0
11,1439,3.0
11,1440,5.0
11,1441,5.0
11,1442,3.0
11,1443,4.0
11,1444,4.0
11,1445,2.0
11,1446,2.0
11,1447,2.0
11,1448,2.0
11,1449,4.0
11,1450,3.0
11,1451,3.0
11,1452,3.0
11,1453,5.0
11,1454,5.0
11,1455,4.0
11,1456,5.0
11,1457,5.0
11,1458,5.0
11,1459,3.0
11,1460,5.0
11,1461,4.0
11,1462,5.0
11,1463,4.0
11,1464,5.0
11,1465,5.0
11,1466,5.0
11,1467,5.0
11,1468,5.0
11,1469,5.0
11,1470,5.0
11,1471,5.0
11,1472,4.0
11,1473,4.0
11,1474,3.0
11,1475,5.0
11,1476,4.0
11,1477,4.0
11,1478,5.0
11,1479,5.0
11,1480,5.0
11,1481,5.0
11,1482,5.0
11,1483,5.0
11,1484,5.0
11,1485,5.0
11,1486,5.0
11,1487,5.0
11,1488,4.0
11,1489,4.0
11,1490,5.0
11,1491,5.0
11,1492,5.0
11,1493,5.0
11,546,1.0
11,1494,5.0
11,1495,5.0
11,1496,5.0
11,1497,4.0
11,1498,5.0
11,1499,5.0
11,1500,5.0
11,1501,5.0
11,1502,5.0
11,1503,5.0
11,1504,5.0
11,1505,5.0
11,1506,5.0
11,1507,5.0
11,1508,3.0
11,1509,4.0
11,1510,4.0
11,1511,5.0
11,1512,5.0
11,1513,5.0
11,1514,5.0
11,1515,3.0
11,1516,3.0
11,1517,1.0
11,1518,5.0
11,1519,5.0
11,1520,5.0
11,1521,5.0
11,1522,4.0
11,1523,4.0
11,1524,4.0
11,1525,4.0
11,1526,4.0
11,1527,4.0
11,1528,5.0
11,1529,4.0
11,1530,4.0
11,1531,3.0
11,1532,4.0
11,1533,4.0
11,1534,4.0
11,1535,4.0
11,1536,4.0
11,1537,5.0
11,1538,3.0
11,1539,5.0
11,1540,5.0
11,1541,4.0
11,1542,4.0
11,1543,5.0
11,1544,4.0
11,1545,3.0
11,1546,3.0
11,1547,2.0
11,1548,3.0
11,1549,4.0
11,1550,5.0
11,1551,5.0
11,1552,5.0
11,1553,4.0
11,1554,5.0
11,1555,3.0
11,1556,3.0
11,1557,3.0
11,204,3.0
11,1558,3.0
11,1559,5.0
11,1560,5.0
11,1561,4.0
11,1562,5.0
11,1563,5.0
11,1564,5.0
11,1565,5.0
11,1566,5.0
11,1567,3.0
11,1568,5.0
11,1569,5.0
11,1570,5.0
11,1571,5.0
11,1572,5.0
11,1573,5.0
11,1574,5.0
11,1575,5.0
11,1576,3.0
11,1577,2.0
11,1578,2.0
11,1579,5.0
11,1580,5.0
11,1581,2.0
11,1582,5.0
11,1583,5.0
11,1584,5.0
11,1585,5.0
11,1586,5.0
11,1587,3.0
11,1588,2.0
11,1589,5.0
11,1590,5.0
12,1591,5.0
12,1592,4.0
12,1593,5.0
12,1594,5.0
12,1595,4.0
12,1596,3.0
12,1597,4.0
12,1598,4.0
12,1599,4.0
12,1600,3.0
12,1601,5.0
12,1602,5.0
12,1603,4.0
12,1604,5.0
12,1605,4.0
12,1606,5.0
12,1607,5.0
12,1608,4.0
12,1609,5.0
12,1610,4.0
12,1611,4.0
12,1612,4.0
12,1613,4.0
12,1614,5.0
12,1615,4.0
12,1616,5.0
12,1617,4.0
12,1618,5.0
12,1619,4.0
12,1620,4.0
12,1621,4.0
12,1622,5.0
12,1623,5.0
12,1624,5.0
12,293,5.0
12,1625,4.0
12,1626,5.0
12,397,5.0
12,1627,5.0
12,1628,4.0
12,1629,3.0
12,1630,5.0
12,1631,3.0
12,1632,2.0
12,1633,3.0
12,1634,4.0
12,1635,5.0
12,1636,4.0
12,1637,4.0
12,1638,5.0
12,1639,4.0
12,1640,5.0
12,1641,5.0
12,1642,5.0
12,1643,5.0
12,1644,4.0
12,1645,5.0
12,1646,5.0
12,1647,1.0
